,Title,Published_date,Views,Likes,Favorite,Comments,Month
242,JEE Main 2022 Revised Dates 📣📣 | Official Notification by The NTA | Physics Wallah,2022-03-14,62880,3358,0,211,Mar
243,Transition Elements🌡️: What Are They? | Physics Wallah #Shorts,2022-03-13,54316,4408,0,71,Mar
244,Are you ready for the MANZIL 2.O?💥 Physics Ke Bade Bhaiii... 1 DAY TO GO 🙏,2022-03-12,159084,12178,0,1191,Mar
245,Chemistry Ke HEAVY DRIVER 🔥 || 2 DAYS TO GO!!! MANZIL 2.O,2022-03-11,116064,7583,0,764,Mar
246,MANZIL 2.O - Countdown Begins 🔥 || 3 DAYS TO GO || MSM बाबा की जय 🙏,2022-03-10,156006,12406,0,2544,Mar
247,2 OR 4 Attempts in JEE Mains 2022 🎯 : This 1 Strategy is Enough to Crack 💪💪 | Physics Wallah #Shorts,2022-03-10,92705,9799,0,127,Mar
248,Be an Inspiration For Others With Physics Wallah 🤩💪 | Give Your Hustle a Reward 💪,2022-03-08,93843,8223,0,98,Mar
249,JEE Main 2022 Revision Strategy 🤩:  40 Days Action Plan 💪💪 | Crack JEE Main 2022 | Physics Wallah,2022-03-08,57595,3896,0,475,Mar
250,Raftaar JEE - THANKS BACHHON 🙏,2022-03-07,130983,12338,0,1415,Mar
251,Live Practice Session -  The P-Block Elements | Class 11/JEE || RAFTAAR,2022-03-07,16058,762,0,44,Mar
252,Live Practice Session - Mechanical Properties of Fluids | Class 11/JEE || RAFTAAR,2022-03-06,11996,582,0,23,Mar
253,Oscillations 05 - 2 Block connected with Spring | Damped Oscillations | Class 11/JEE - RAFTAAR,2022-03-06,7265,222,0,33,Mar
254,How Tires Work and Why do we Need Them? | Rolling Friction | Physics Wallah #Shorts,2022-03-06,27700,1782,0,23,Mar
255,Permutations And Combinations 03 - Class 11/JEE | RAFTAAR,2022-03-06,7578,249,0,65,Mar
256,Thermodynamics 08 - Thermochemistry | Class 11/JEE | RAFTAAR,2022-03-05,9261,360,0,64,Mar
257,Most Awaited Manzil and Ummeed 2.0 are Back | Physics Wallah,2022-03-05,186413,9214,0,1114,Mar
258,Permutations And Combinations 02 - Recap of Previous Class | Class 11/JEE | RAFTAAR,2022-03-05,6970,266,0,54,Mar
259,Oscillations 04 - Simple Pendulum | Compound pendulum | Class 11/JEE | RAFTAAR,2022-03-05,4879,172,0,41,Mar
260,Thermodynamics 07 - Criteria of Spontaneity | Thermochemistry | Class 11/JEE | RAFTAAR,2022-03-04,7346,295,0,321,Mar
261,Permutations And Combinations 01 - Fundamental Principles of counting | Class 11/JEE | RAFTAAR,2022-03-04,13641,492,0,115,Mar
262,It is Happening For The First Time | Super 40 | Live Mentorship | Physics Wallah,2022-03-04,73383,4821,0,467,Mar
263,Oscillations 03 -  SHM as a Projection of Uniform Circular Motion | Class 11/JEE | RAFTAAR,2022-03-04,5203,189,0,49,Mar
264,Thermodynamics 06 - 2nd Law of Thermodynamics | Bomb-Calorimeter | Class 11/JEE | RAFTAAR,2022-03-03,7161,309,0,72,Mar
265,Binomial Theorem 04 - Rational and Irrational Terms in a Binomial Expansion | Class 11/JEE | RAFTAAR,2022-03-03,5515,210,0,41,Mar
266,3 Psychological Tips To Change Your Life | Physics Wallah #shorts,2022-03-03,56667,5117,0,56,Mar
267,Oscillations 02 - Velocity & Acceleration | Energy of S.H.M | Class 11/JEE || RAFTAAR,2022-03-03,7617,258,0,85,Mar
268,Thermodynamics 05 - Bomb - Calorimeter | Class 11/JEE | RAFTAAR,2022-03-02,9091,294,0,107,Mar
269,TWO MATHS LEGEND IN 1 FRAME 🔥,2022-03-02,146523,10742,0,1247,Mar
270,Binomial Theorem 03 - Properties of Binomial coefficient | Class 11/JEE | RAFTAAR,2022-03-02,6873,232,0,64,Mar
271,Oscillations 01 - Periodic | Simple Harmonic Motion | Class 11/JEE | RAFTAAR,2022-03-02,16372,595,0,94,Mar
272,JEE Mains 2022 Exam Dates Officially Announced 📣📣| Know What All Changed This Year? | Physics Wallah,2022-03-01,36990,2518,0,332,Mar
273,Another 4 Marks For Free 🤩 in JEE Mains 2022 💪 | Statistics Class 11 Maths | Physics Wallah #Shorts,2022-03-01,87101,8801,0,981,Mar
274,Binomial theorem 02 - Greatest Binomial coefficient | Class 11/JEE | RAFTAAR,2022-03-01,7628,327,0,88,Mar
275,Thermodynamics 04 - Refrigerator l Entropy | Class 11/JEE | RAFTAAR,2022-03-01,5405,201,0,95,Mar
276,LIVE Menti Quiz - Concept Booster Problem Practice l Hydrogen and S Block  | Class 11/JEE | RAFTAAR,2022-02-28,14700,783,0,14,Feb
277,Live Practice Session - Gravitation and Mechanical Properties of Solids | Class 11/JEE || RAFTAAR,2022-02-27,14302,709,0,16,Feb
278,Thermodynamics 03 - Cyclic Process l 2nd Law | Class 11/JEE | RAFTAAR,2022-02-27,7857,282,0,85,Feb
279,इससे बड़ा कोई Surprise हो नहीं सकता 🥳🤩 | Just do This and Get It | Physics Wallah #AaRahaHai,2022-02-27,697565,41145,0,488,Feb
280,Binomial Theorem 01 - Binomial Coefficients | Class 11/JEE | RAFTAAR,2022-02-27,12144,475,0,77,Feb
281,Everybody Knows About This Grand Fest 🥳🎉 And Do You? | Physics Wallah | Vishwas Diwas #AaRahaHai,2022-02-27,74714,5898,0,235,Feb
282,Thermodynamics 04 - Work done in Various Process | Class 11/JEE | RAFTAAR,2022-02-26,8788,361,0,124,Feb
283,Complex Number - 04 - Straight line in argand plan l Circles in Argand plans| Class 11/JEE | RAFTAAR,2022-02-26,4129,149,0,43,Feb
284,Finally Most Awaited Surprise is Here 🎉🎉🥳 | Vishwas Diwas is For You All | Physics Wallah #AaRahaHai,2022-02-26,140940,9717,0,239,Feb
285,Thermodynamics 02 - Isothermal process l Adiabatic process | Class 11/JEE || RAFTAAR,2022-02-26,4687,203,0,32,Feb
286,Complex Number 03 - Section formula | Rotation theorem | Class 11/JEE || RAFTAAR,2022-02-25,4424,140,0,47,Feb
287,JEE Advanced 2022 Exam Dates Are Out 📣📣 | What all JEE 2022 Aspirants Need to Know? | Physics Wallah,2022-02-25,35173,2115,0,158,Feb
288,Thermodynamics 03 - Relation b/w Heat Capacity | Isothermal process | Class 11/JEE | RAFTAAR,2022-02-25,8744,368,0,97,Feb
289,Thermodynamics 01 - First Law Of Thermodynamics | Class 11/JEE | RAFTAAR,2022-02-25,11124,448,0,92,Feb
290,Biggest Surprise of All Time 🎉🎉🥳 | Vishwas Diwas Has Something For All | Physics Wallah #AaRahaHai,2022-02-25,183611,15541,0,786,Feb
291,Thermodynamics 02 - First Law Of Thermodynamics | Class 11/JEE | RAFTAAR,2022-02-24,11151,492,0,106,Feb
292,Complex Number II - 02 | Conjugate of complex number | Class 11/JEE | RAFTAAR,2022-02-24,4337,199,0,53,Feb
293,Kinetic Theory of Gases 01 - Equation of Pressure | Degree of Freedom | Class 11/JEE,2022-02-24,11740,419,0,95,Feb
294,बस ये कर लो तो Success Confirm है !! 💪💪| Just 5 Tips For Every JEE Aspirant | Physics Wallah #Shorts,2022-02-24,36311,3972,0,30,Feb
295,Complex Number II - 01 | Imaginary Numbers | Algebra of Complex Numbers | Class 11/JEE | RAFTAAR,2022-02-23,9806,423,0,125,Feb
296,Thermodynamics 01 - Class 11/JEE | RAFTAAR,2022-02-23,19166,916,0,209,Feb
297,Thermal properties of matter 04 - Radiation | Class 11/JEE,2022-02-23,5098,183,0,45,Feb
298,p-Block Elements 05 - Class 11/JEE | RAFTAAR,2022-02-22,9234,333,0,125,Feb
299,Conic Section 11 | Important Highlights Of Hyperbola | Class 11/JEE | RAFTAAR,2022-02-22,4383,163,0,57,Feb
300,Thermal Properties of Matter 03 - Heat Transfer | Conduction | Convection | Class 11/JEE,2022-02-22,5196,224,0,31,Feb
301,Lucas Reagent And Alcohols | Lucas Test | Organic Chemistry Class 12th | Physics Wallah #Shorts,2022-02-22,14512,1406,0,16,Feb
302,p-Block Elements 04 - Class 11/JEE | RAFTAAR,2022-02-21,6700,323,0,94,Feb
303,Conic Section -10 | Position of a Point - Equation of Tangent | Class 11/JEE | RAFTAAR,2022-02-21,3839,152,0,79,Feb
304,Thermal Properties of Matter 02 | Caloriemetry | Class 11/JEE - RAFTAAR,2022-02-21,6277,247,0,69,Feb
305,Live Practice Session - Center of Mass & Rotational Motion || Class 11/JEE || RAFTAAR,2022-02-20,10078,613,0,7,Feb
306,Thermal Properties of Matter 01 | Caloriemetry | Class 11/JEE,2022-02-20,12531,481,0,52,Feb
307,LIVE Menti Quiz - Redox Reaction || State of Matter Gasses and Liquids | Class 11/JEE | RAFTAAR,2022-02-20,10851,691,0,6,Feb
308,Conic Section 09 | Introduction and Equation of Hyperbola | Class 11/JEE | RAFTAAR,2022-02-20,4627,209,0,67,Feb
309,Stay Away From a Moving Train | Fluid Mechanics | Bernoulli's Principle | Physics Wallah #Shorts,2022-02-20,34999,3171,0,28,Feb
310,p-Block Elements 03 | Borax | Class 11/JEE | RAFTAAR,2022-02-19,7513,313,0,67,Feb
311,Conic Section 08 | Pair of Tangents | Important Results On Ellipse | Class 11/JEE | RAFTAAR,2022-02-19,4772,205,0,48,Feb
312,Mechanical Properties of Fluids 05  | Viscosity | Class 11/JEE,2022-02-19,4965,211,0,39,Feb
313,p-Block Elements 02 | Group 13 (Boron Family) | Periodic Properties | Class 11/JEE | RAFTAAR,2022-02-18,8502,352,0,67,Feb
314,Conic Section 07 | Normal to an Ellipse | Chord Of Contact | Class 11/JEE | RAFTAAR,2022-02-18,4732,192,0,72,Feb
315,Mechanical Properties of Fluids 04 | Surface Tension | Class 11/JEE,2022-02-18,5834,261,0,60,Feb
316,p-Block Elements 01 | Electron Deficient Bonding | Back Bonding | Class 11/JEE | RAFTAAR,2022-02-17,15578,602,0,93,Feb
317,Conic Section 06 | Parametric Form of Ellipse | Point OF Contact | Class 11/JEE | RAFTAAR,2022-02-17,5197,197,0,37,Feb
318,Mechanical Properties of Fluids 03 | Equation Of Continuity | Bernoulli's Theorem | Class 11/JEE,2022-02-17,5452,209,0,35,Feb
319,RISAT1 A- First Satellite Launch of ISRO in 2022 | PSLV- C52 Launch Vehicle | Physics Wallah #Shorts,2022-02-17,12416,865,0,8,Feb
320,s-Block Elements 03 | Alkaline Metals | Earth Metal | Class 11/JEE | RAFTAAR,2022-02-16,11205,482,0,84,Feb
321,Conic Section 05 | Standard Equation of Ellipse | Class 11/JEE | RAFTAAR,2022-02-16,5960,267,0,65,Feb
322,Know These 2 Exam Updates of JEE Mains 2022 | JEE 2022 Strategy | Physics Wallah #Shorts,2022-02-16,37659,3424,0,184,Feb
323,Mechanical Properties of Fluids 02  | Pressure Variation in Accelerated Containe | Class 11/JEE,2022-02-16,6790,263,0,74,Feb
324,Mechanical Properties of Fluids 01 | Variation Of Pressure With Depth | Class 11/JEE,2022-02-15,13171,478,0,68,Feb
325,s-Block Elements 02 | Alkali Metals | Class 11/JEE | RAFTAAR,2022-02-15,12974,570,0,132,Feb
326,Conic Section 04 | Equation Of Normal To The Parabola | Class 11/JEE | RAFTAAR,2022-02-15,5756,250,0,65,Feb
327,What is Amorphous Solid? | Solid State Class 12 Chemistry | Types of Solids | Physics Wallah #Shorts,2022-02-15,16556,1281,0,31,Feb
328,Conic Section 03 | Properties of Focal Chord | Condition of Tangency | Class 11/JEE | RAFTAAR,2022-02-14,7873,346,0,121,Feb
329,s-Block Elements 01 || Basic Properties of s-Block || Alkali Metals || Class 11/JEE || RAFTAAR,2022-02-14,29103,1263,0,321,Feb
330,Mechanical Properties of Solids 02 | Stress-Strain Curve | Elastic Potential Energy | Class 11/JEE,2022-02-14,8911,317,0,56,Feb
331,GOC 18 | Purification | Qualitative & Quantitative Analysis | Class 11/JEE | RAFTAAR,2022-02-13,8972,259,0,50,Feb
332,Live Practice Session - Periodic Table || Chemical Bonding || Class 11/JEE || RAFTAAR,2022-02-13,10425,648,0,24,Feb
333,Mechanical Properties of Solids 01 | Stress | Strain | Modulus of Elasticity | Class 11/JEE,2022-02-13,14471,521,0,76,Feb
334,"Live Practice Session - Laws of Motion || Work, Power & Energy || Circular Motion || Class 11/JEE",2022-02-13,11666,653,0,25,Feb
335,600+ KMPH?? 🤯 | Maglev Train - Fastest Train In The World | Magnetic Levitation Explained,2022-02-13,72273,5017,0,318,Feb
336,Hydrocarbon 05 | Alkyne | Benzene | Class 11/JEE | RAFTAAR,2022-02-12,5991,212,0,20,Feb
337,Conic Section 02 | Parametric Equation | Position of a Point WET Parabola |  Class 11/JEE | RAFTAAR,2022-02-12,10558,392,0,178,Feb
338,Hydrogen 02 | Hydrogen & its Compounds | Class11/JEE | RAFTAAR,2022-02-11,10274,383,0,147,Feb
339,Conic Section 01 | Standard Parabolas | Position of a Point WRT Parabola | Class 11/JEE | RAFTAAR,2022-02-11,21712,1061,0,454,Feb
340,Gravitation 06 | Kepler's Law | Class 11/JEE | RAFTAAR,2022-02-11,5773,254,0,32,Feb
341,Hydrogen 01 | Hydrogen & its Compounds | Class11/JEE | RAFTAAR,2022-02-10,16350,609,0,90,Feb
342,Gravitation 05 | Gravitational Potential Energy | Class 11/JEE | RAFTAAR,2022-02-10,6004,265,0,55,Feb
343,क्या ऐसा Future चाहिये? | How to Manage Your Time | Motivation For Students | Physics Wallah #Shorts,2022-02-10,53012,6327,0,87,Feb
344,Chemical Bonding 16 | Hydrogen Bonding MOT | Class11/JEE | RAFTAAR,2022-02-09,8754,414,0,80,Feb
345,Gravitation 04 | Gravitational Potential | Class 11/JEE | RAFTAAR,2022-02-09,5301,254,0,77,Feb
346,Gaseous State 07 | Critical Constants | Class 11/JEE | RAFTAAR,2022-02-08,9624,434,0,156,Feb
347,Gravitation 03 | Earth's Gravitational Field | Class 11/JEE | RAFTAAR,2022-02-08,7338,305,0,122,Feb
348,Electroplating Process Explained | Electrolysis | Electrochemistry Class 12 | Physics Wallah,2022-02-08,18091,1197,0,54,Feb
349,Gaseous State 06 | Real Gases | Class 11/JEE | RAFTAAR,2022-02-07,10547,458,0,166,Feb
350,Gravitation 02 | Gravitational Field | Variational in Gravitational Field Due to Earth | Class 11,2022-02-07,9735,423,0,156,Feb
351,Gravitation 01 | Newton's Law of Gravitation | Superposition Principle | Class 11/JEE | RAFTAAR,2022-02-06,19326,696,0,84,Feb
352,Circle 05 | Angle of Intersection | Common Chord | Radical Axis/Center | Class 11/JEE | RAFTAAR,2022-02-06,7006,269,0,60,Feb
353,Hydrocarbon 04 | Properties of Alkene | Class 11/JEE | RAFTAAR,2022-02-06,4931,191,0,13,Feb
354,Finding The Pattern of Universe | Fibonacci Sequence | Golden Ratio | Magic of Maths| Physics Wallah,2022-02-06,23451,1648,0,83,Feb
355,Hydrocarbon 03 | Preparation of Alkene | Class 11/JEE | RAFTAAR,2022-02-05,6716,262,0,38,Feb
356,Circle 04 | Position of 2 Circles | Common Tangent | Family of Circles | Class 11/JEE | RAFTAAR,2022-02-05,5573,233,0,90,Feb
357,System of Particles 08 | Angular Momentum for CTRM | Toppling | Class 11/JEE | RAFTAAR,2022-02-05,4397,175,0,37,Feb
358,Gaseous State 05 | Maxwell Distribution Law | Graham's Law of Diffusion | Class 11/JE,2022-02-04,10961,511,0,201,Feb
359,System of Particles 07 | Combined Translation Rotational Motion (Part-2) | Class 11/JEE | RAFTAAR,2022-02-04,4681,200,0,58,Feb
360,Circle 03 | Tangents | Normal | Equation of Chord | Class 11/JEE | RAFTAAR,2022-02-04,7739,323,0,117,Feb
361,Circle 02 | Point and Circle | Intercepts of Circle | Class 11/JEE | RAFTAAR,2022-02-03,9873,427,0,182,Feb
362,Gaseous State 04 | Dalton's Law of Partial Pressure | Kinetic Theory of Gas | Class 11/JE,2022-02-03,10054,447,0,260,Feb
363,System of Particles 06 || Combined Translation Rotational Motion || Class 11/JEE || RAFTAAR,2022-02-03,5926,261,0,68,Feb
364,Know How to Learn Faster in 4 Steps | Richard Feynman Technique | Study Tips |Physics Wallah #Shorts,2022-02-03,37878,4528,0,67,Feb
365,Circle 01 || General Equation || Different Forms of Circle || Class 11/JEE || RAFTAAR,2022-02-02,20382,860,0,325,Feb
366,Gaseous State 03 || Ideal Gas Equation || Class 11/JEE || RAFTAAR,2022-02-02,13068,594,0,251,Feb
367,Straight Line 07 || Pair of Straight Lines || Class 11/JEE || RAFTAAR,2022-02-01,16798,758,0,326,Feb
368,Gaseous State 02 || Gas Laws || Class 11/JEE || RAFTAAR,2022-02-01,13637,636,0,303,Feb
369,System of Particles 05 | Angular Momentum Conservation | Class 11/JEE | RAFTAAR,2022-02-01,4737,241,0,73,Feb
370,Do We Humans Start Walking Late Then Animals? | Center of Gravity | Physics Wallah #Shorts,2022-02-01,22170,2074,0,42,Feb
371,Gaseous State 01 | Some Important Variable | Gas Laws | Class 11/JEE | RAFTAAR,2022-01-31,22539,938,0,257,Jan
372,System of Particles 04 | Rotation about Fixed Axis | Angular Momentum | Class 11/JEE | RAFTAAR,2022-01-31,6047,253,0,74,Jan
373,Straight Line 06 | Centres Related to Triangle | Pair of Straight Lines | Class 11/JEE | RAFTAAR,2022-01-30,12443,465,0,166,Jan
374,Hydrocarbon 02 | Properties of Alkane | Class 11/JEE | RAFTAAR,2022-01-30,6626,228,0,28,Jan
375,Why is Dry Ice so Dangerous? | Sublimation Process | Class 11th Chemistry | Physics Wallah #Shorts,2022-01-30,17285,1220,0,18,Jan
376,Hydrocarbon 01 | Preparation of Alkane | Class 11/JEE | RAFTAAR,2022-01-29,19257,614,0,65,Jan
377,Straight Line 05 | Angle Bisectors | Power of a Point | Class 11/JEE | RAFTAAR,2022-01-29,12171,470,0,312,Jan
378,System of Particles 03 | Torque | Rotational Equilibrium | Class 11/JEE | RAFTAAR,2022-01-29,6588,262,0,62,Jan
379,System of Particles 02 | Parallel & Perpendicular Axis Theorem | Class 11/JEE | RAFTAAR,2022-01-28,8868,296,0,58,Jan
380,Straight Line 04 | Question Practice | Locus | Class 11/JEE | RAFTAAR,2022-01-27,14109,552,0,310,Jan
381,Redox Reaction 04 | Balancing of Redox Reaction | Equivalent Weight | Class 11/JEE | RAFTAAR,2022-01-27,15267,602,0,204,Jan
382,System of Particles 01 | Moment of Intertia | Class 11/JEE | RAFTAAR,2022-01-27,15257,568,0,139,Jan
383,हमेशा रहो सिर्फ़ Motivated💪| Motivational Story of Stephen Hawking | Science | Physics Wallah #Shorts,2022-01-27,38790,3860,0,80,Jan
384,Straight Line 03 | Parametric Forms | Family of Lines | Class 11/JEE | RAFTAAR,2022-01-26,16544,589,0,350,Jan
385,Center of Mass 09 | Variable Mass System | Class 11/JEE | RAFTAAR,2022-01-26,8568,341,0,93,Jan
386,Redox Reaction 03 | Types of Redox Reaction | Balancing of Chemical Reaction | Class 11/JEE,2022-01-25,16310,626,0,176,Jan
387,Straight Line 02 | Different Forms of a Line | PYQ Express | Class 11/JEE | RAFTAAR,2022-01-25,15486,592,0,300,Jan
388,Center of Mass 08 | Collision | Class 11/JEE | RAFTAAR,2022-01-25,6450,274,0,59,Jan
389,#ConceptChamkega | Aromaticity and Huckel's Rule | Organic Chemistry | Physics Wallah #Shorts,2022-01-25,14708,1547,0,22,Jan
390,Redox Reaction 02 | Oxidizing Agent & Reducing Agent | Redox Reaction | Class 11/JEE | RAFTAAR,2022-01-24,17188,719,0,269,Jan
391,Straight Line 01 | Basic of Coordinate Geometry | Equation of a Line | Class 11/JEE | RAFTAAR,2022-01-24,30755,1136,0,388,Jan
392,Center of Mass 07 | Impulse Momentum Theorem | Class 11 JEE/ RAFTAAR,2022-01-24,6426,285,0,51,Jan
393,Statistics 03 | Continuous Frequency Distribution | Class 11/JEE | RAFTAAR,2022-01-23,8870,401,0,161,Jan
394,GOC 17 | Acidic and Basic Strength | Class 11/JEE | RAFTAAR,2022-01-23,10950,310,0,39,Jan
395,The Science of Shape | Working of Train Wheels on Railway Track Explained | Physics Wallah #Shorts,2022-01-23,31517,2130,0,22,Jan
396,GOC 16 | Hyperconjugation | Class 11/JEE | RAFTAAR,2022-01-22,8338,297,0,31,Jan
397,Statistics 02 | Standard Deviation Variance | Class 11/JEE | RAFTAAR,2022-01-22,12239,502,0,237,Jan
398,Center of Mass 06 | Impulse | Class 11 JEE/ RAFTAAR,2022-01-22,7116,321,0,62,Jan
399,Redox Reaction 01 | Oxidation Number | Oxidation & Reduction | Class 11/JEE | RAFTAAR,2022-01-21,36527,1453,0,730,Jan
400,Center of Mass 05 | Spring Mass System | Class 11 JEE/ RAFTAAR,2022-01-21,8364,372,0,81,Jan
401,Statistics 01 | Remaining Derivatives | Statistics Starts | Class 11/JEE | RAFTAAR,2022-01-20,18123,731,0,432,Jan
402,Center of Mass 04 | Momentum Conservation | Class 11 JEE/ RAFTAAR,2022-01-20,8209,345,0,79,Jan
403,खुद पर यकीन रखो 💪 | Know How to Stay Motivated | Physics Wallah #Shorts,2022-01-20,13977,1255,0,22,Jan
404,Chemical Bonding 15 | Molecular Orbital Theory | Class11/JEE | RAFTAAR,2022-01-19,11527,441,0,83,Jan
405,Limits and Derivatives 03 | Standard Limits-2 | Derivatives | Class 11/JEE | RAFTAAR,2022-01-19,20997,679,0,315,Jan
406,Center of Mass 03 | Cavity Problems | Class 11 JEE/ RAFTAAR,2022-01-19,9377,377,0,103,Jan
407,Chemical Bonding 14 | Solubility | MOT | Class11/JEE | RAFTAAR,2022-01-18,9164,430,0,67,Jan
408,Limit and Derivatives 02 | One Sided Limit | Questions Practice | Standard Limits | Class 11/JEE,2022-01-18,23600,780,0,710,Jan
409,Center of Mass 02 | COM for Rigid Bodies | Class 11 JEE/ RAFTAAR,2022-01-18,10287,407,0,82,Jan
410,Get 4 Marks For FREE In JEE 2022 🤩 | JEE Mains 2022 💪 | Quadratic Equations | Physics Wallah #Shorts,2022-01-18,261694,21677,0,512,Jan
411,Chemical Bonding 13 | Fajan's Rule | Class11/JEE | RAFTAAR,2022-01-17,11022,523,0,96,Jan
412,Limit and Derivatives 01 | Introduction to Limits | Indeterminate Forms | Class 11/JEE |,2022-01-17,43608,1628,0,386,Jan
413,Center of Mass 01 | Calculation of Center of Mass | Class 11 JEE/ RAFTAAR,2022-01-17,19051,815,0,122,Jan
414,GOC 15 | Aromaticity | Class 11/JEE | RAFTAAR,2022-01-16,10352,352,0,63,Jan
415,How Does Snow Form? | Freezing Point of Water | Snowflakes | Chemistry | Physics Wallah #Shorts,2022-01-16,92724,9035,0,121,Jan
416,GOC 14 | Resonance | Class 11/JEE | RAFTAAR,2022-01-15,9692,336,0,56,Jan
417,Sequence and Series 06 | AM-GM-HM Inequalities | Exponential and Logarithmic Series | Class 11/JEE,2022-01-15,9929,410,0,411,Jan
418,Circular Motion 05 | Vertical Circular Motion | Class 11 JEE/ RAFTAAR,2022-01-15,7373,334,0,75,Jan
419,Chemical Bonding 12 | Hydration Energy | Polarisation | Class11/JEE | RAFTAAR,2022-01-14,9718,437,0,110,Jan
420,Sequence and Series 05 | Questions on Telescoping Method | AM-GM-HM Inequalities | Class 11/JEE,2022-01-14,10434,432,0,435,Jan
421,Circular Motion 04 | Radius of Curvature Angle of Banking | Class 11 JEE/ RAFTAAR,2022-01-14,7127,314,0,81,Jan
422,5 Tips To Choose Best Engineering Colleges After Class 12th | Physics Wallah #Shorts,2022-01-13,69030,5548,0,55,Jan
423,Chemical Bonding 11 | Ionic Compound | Class11/JEE | RAFTAAR,2022-01-12,11912,500,0,153,Jan
424,Sequence and Series 04 | Inserting Harmonic Means | Sigma Problems | Class 11/JEE RAFTAAR,2022-01-12,11741,465,0,390,Jan
425,Circular Motion 03 | Circular Motion in Horizontal Plane | Class 11/JEE,2022-01-12,9037,362,0,57,Jan
426,Chemical Bonding 10 | Dipole Moment | Ionic Compound | Class11/JEE | RAFTAAR,2022-01-11,11466,484,0,157,Jan
427,Sequence and Series 03 | Inserting Arithmetic Means | Geometric Progression | Class 11/JEE RAFTAAR,2022-01-11,12741,501,0,473,Jan
428,Circular Motion 02 | Relative Avg. Velocity | Radial & Tangential Acceleration | Class 11/JEE,2022-01-11,11469,416,0,86,Jan
429,Alakh sir and Jeetu Bhaiya have a gift for you 🎁 | Physics Wallah #Shorts,2022-01-11,33319,3080,0,30,Jan
430,#ConceptChamkega | Know Physical Quantities From Their Units | Kinematics | Physics Wallah #Shorts,2022-01-11,20716,2014,0,21,Jan
431,Chemical Bonding 09 | Bond Angle | Drago's Rule | Class11/JEE | RAFTAAR,2022-01-10,12286,498,0,119,Jan
432,Sequence and Series 02 | Inserting Arithmetic Means | Geometric Progression | Class 11/JEE RAFTAAR,2022-01-10,15056,576,0,229,Jan
433,Circular Motion 01 | Introduction | Class 11/JEE | RAFTAAR,2022-01-10,22676,947,0,138,Jan
434,GOC 13 | Inductive Effect | Class 11/JEE | RAFTAAR,2022-01-09,12484,422,0,57,Jan
435,How Levers Work? | Physics In Daily Life | Simple Machines | Physics Wallah #Shorts,2022-01-09,18129,1362,0,30,Jan
436,GOC 12 | Enantiomer | Diasteromer | Calculation of Optical Isomer | Class 11/JEE | RAFTAAR,2022-01-08,9210,355,0,44,Jan
437,Sequence and Series 01 | Sequence and Series Basics | Introduction to AP | Class 11/JEE RAFTAAR,2022-01-08,31278,1165,0,261,Jan
438,"Work, Energy and Power 06 | Power | Class 11/JEE | RAFTAAR",2022-01-08,10686,458,0,62,Jan
439,Chemical Bonding 08 | Bent Rule | VSEPR | Class11/JEE | RAFTAAR,2022-01-07,14273,572,0,169,Jan
440,Linear Inequalities 01 :  HW Discussion Quadratic Equations | Linear Inequalities Starts | Class 11,2022-01-07,20415,726,0,204,Jan
441,"Work, Energy and Power 05 | Relation Between Force & Potential Energy | Class 11/JEE | RAFTAAR",2022-01-07,8335,349,0,47,Jan
442,How To Multiply Complex Numbers With Iota | Maths Tricks | Class 11th Maths | Physics Wallah #Shorts,2022-01-07,15043,1451,0,15,Jan
443,Chemical Bonding 07 | Hybridization | Bent Rule | Class11/JEE | RAFTAAR,2022-01-06,16242,594,0,158,Jan
444,Complex Number 05 | Demolvres' Theorem | Cube Roots of Unity | nth Roots of Unity | Class 11/JEE,2022-01-06,11441,498,0,234,Jan
445,"Work, Energy and Power 04 | Mechanical Energy Conservation | Class 11/JEE | RAFTAAR",2022-01-06,10150,416,0,71,Jan
446,Chemical Bonding 06 | Valence Bond Theory | Hybridization | Class11/JEE | RAFTAAR,2022-01-05,17637,727,0,136,Jan
447,Complex Number 04 | Triangular Inequalities Practice | Logarithm of a Complex | Class 11/JEE,2022-01-05,10486,467,0,310,Jan
448,"Work, Energy and Power 03 | Work Energy Theorem | Class 11/JEE | RAFTAAR",2022-01-05,12726,514,0,99,Jan
449,Chemical Bonding 05 | Overlapping | Class11/JEE | RAFTAAR,2022-01-04,15505,668,0,124,Jan
450,Complex Number 03 | Complex Vector | Triangular Inequalities | Class 11/JEE | RAFTAAR,2022-01-04,11740,460,0,223,Jan
451,"Work, Energy and Power 02 | Calculation of Work | Class 11/JEE | RAFTAAR",2022-01-04,18389,735,0,139,Jan
452,#ConceptChamkega | How To Find Direction Of Frictional Force | Physics Wallah #Shorts,2022-01-03,17904,1770,0,15,Jan
453,Don't Waste your 2022! Let's Rock This Year 💥,2022-01-03,44189,4390,0,120,Jan
454,Chemical Bonding 04 | Overlapping | Class11/JEE | RAFTAAR,2022-01-03,20498,806,0,223,Jan
455,Complex Number 02 | Argument | Euler's Form | Class 11/JEE | RAFTAAR,2022-01-03,15671,613,0,211,Jan
456,"Work, Energy and Power 01 | Calculation of Work | Class 11/JEE | RAFTAAR",2022-01-03,29455,1223,0,171,Jan
457,How to Maximize Performance in JEE MAIN 2022 ? || Physics Wallah,2022-01-02,61404,4572,0,198,Jan
458,GOC 11 | Optical Isomerism | Relative Configuration | Class 11/JEE | RAFTAAR,2022-01-02,9781,346,0,56,Jan
