,Title,Description
302,Understanding Marginalisation in One Shot | Polity - Class 8th | Umang | Physics Wallah,"📝 For complete notes of Lectures, visit Umang Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -  
🌐PW Website -  

▶️Complete CLASS 8TH - SST ONE SHOT Lectures -  

----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

In this lecture of Umang batch, Tanya ma'am is going to teach you the chapter-Understanding Marginalisation..

Topics covered in this lecture are-
•Society
•Marginalisation
•Groups
•Adivasis
•Muslim community

There are many other important chapters that we are going to cover in upcoming videos for class 8. Stay tuned with PhysicsWallah Foundation.


🔴 Details about the batch -

• Recorded Lectures for Class 8th Students. 

• PDF Notes of each Lecture will be available on the PW App.

• Weekly Lecture Planner will be uploaded on PW Foundation Community Page.

• Classes will start from 10th January and we will cover the whole syllabus by 10th March.

🎦 Eight Lectures per week will be uploaded.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 BSEB Wallah :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  


For any queries or complaints Visit : 
For PW APP :  
For PW Website :  

#SST #Class8 #Umang"
303,#ConceptChamkega | जलियांवाला बाग हत्याकांड की कहानी | History | Physics Wallah #Shorts,"In this Youtube Video of Concept Chamkega Series by Physics Wallah Aasim Sir will teach you Jallianwala Bagh Hatyakand in one minute.

-----------------------------------------------------------------------------------------------------------------------------------

📲PW App Link -  
🌐PW Website -  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Twitter :  
🌐 Instagram :  
🌐 Facebook :  
🌐 Telegram  :  

📌 PHYSICS WALLAH OTHER CHANNELS   :

🌐 PhysicsWallah Foundation :   
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah Alakh Pandey :  
🌐 PhysicsWallah English :   
🌐 NCERT Wallah :  
🌐 BSEB Wallah :  

#ConceptChamkega #JallianwalaBagh  #History #PhysicsWallah #PhysicsWallahFoundation #Shorts"
304,COMPLETE MATHEMATICS in One Shot (Part-2) - Class 9th Exam Carnival || NCERT,"📝 For complete notes of Lectures, visit Exam Carnival Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -  
🌐PW Website -  


----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

In this lecture of EXAM CARNIVAL, Mohit sir is going to teach you complete Mathematics in one shot. 

Chapters included in this lecture are: 
•Polynomials
•Quadrilaterals
•Constructions
•Probability

For more Class 9th chapters for term 2, Stay tuned with PhysicsWallah Foundation.

▶️Complete CLASS 9TH NCERT - ONE SHOT Lectures -  

 
🔴 Details about the batch :- 
• Complete Syllabus in One Shot for each Subject.
• Lectures will be Live only on Physics Wallah Foundation YouTube Channel. 
• Duration of each Lecture will be 4-5 hrs.
• Notes will be provided on PW App / Website in Exam Carnival Batch.
• Whole Syllabus will be completed till 5th March 2022. 
• Lectures Schedule - Monday , Wednesday & Saturday @5pm.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 BSEB Wallah :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW APP :  
For PW Website :  

#Maths #Class9 #ExamCarnival #PhysicsWallah"
305,"Padhlo Chahe Kahin se, Selection hoga Yhin se!! | Vishwas Diwas | Physics Wallah","Vishwas Diwas :  

-----------------------------------------------------------------------------------------------------------------------------------

📲PW App Link -  
🌐PW Website -  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Twitter :  
🌐 Instagram :  
🌐 Facebook :  
🌐 Telegram  :  

📌 PHYSICS WALLAH OTHER CHANNELS   :

🌐 PhysicsWallah Foundation :   
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah Alakh Pandey :  
🌐 PhysicsWallah English :   
🌐 NCERT Wallah :  
🌐 BSEB Wallah :  

#VishwasDiwas #PhysicsWallah #PhysicsWallahFoundation #Shorts"
306,COMPLETE ENGLISH (PART -1 BEEHIVE) in One Shot - Class 9th Exam Carnival || NCERT,"📝 For complete notes of Lectures, visit Exam Carnival Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -  
🌐PW Website -  

----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

In this lecture of EXAM CARNIVAL, Pooja ma'am is going to teach you complete English in one shot. 

Topics included in this lecture are: 
•Reading Comprehension
•Vocabulary
•Sentence formation
•Story writing
•Grammar
•Prose

For more Class 9th chapters for term 2, Stay tuned with PhysicsWallah Foundation.

▶️Complete CLASS 9TH NCERT - ONE SHOT Lectures -  

 
🔴 Details about the batch :- 
• Complete Syllabus in One Shot for each Subject.
• Lectures will be Live only on Physics Wallah Foundation YouTube Channel. 
• Duration of each Lecture will be 4-5 hrs.
• Notes will be provided on PW App / Website in Exam Carnival Batch.
• Whole Syllabus will be completed till 5th March 2022. 
• Lectures Schedule - Monday , Wednesday & Saturday @5pm.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 BSEB Wallah :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW APP :  
For PW Website :  

#English #Class9 #ExamCarnival #PhysicsWallah"
307,Introduction to Graph in One Shot | Maths - Class 8th | Umang | Physics Wallah,"📝 For complete notes of Lectures, visit Umang Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -  
🌐PW Website -  

▶️Complete CLASS 8TH - MATHS ONE SHOT Lectures -  

----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

In this lecture of Umang batch, Ritik sir is going to teach you the chapter-Introduction to graphs.

Topics covered in this lecture are-
•What is a graph?
•Recalling graphs
•What is a line graph?
•Linear graphs
•Coordinate system
•Application of coordinate system
and some questions for practice.

There are many other important chapters that we are going to cover in upcoming videos for class 8. Stay tuned with PhysicsWallah Foundation. 



🔴 Details about the batch -

• Recorded Lectures for Class 8th Students. 

• PDF Notes of each Lecture will be available on the PW App.

• Weekly Lecture Planner will be uploaded on PW Foundation Community Page.

• Classes will start from 10th January and we will cover the whole syllabus by 10th March.

🎦 Eight Lectures per week will be uploaded.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 BSEB Wallah :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW APP :  
For PW Website :  

#Maths #Umang #AaRahaHai #PhysicsWallah"
308,The Making of the National Movement 1870s-1947 in One Shot | History - Class 8th | Umang,"📝 For complete notes of Lectures, visit Umang Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -  
🌐PW Website -  

▶️Complete CLASS 8TH - SST ONE SHOT Lectures -  

----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

In this lecture of Umang batch, Shigraf ma'am is going to teach you the chapter-The Making of the national movement.

Topics covered in this lecture are-
•The emergence of Nationalism
•Growth of mass nationalism
•The march to Dandi
•Quit India Movement

There are many other important chapters that we are going to cover in upcoming videos for class 8. Stay tuned with PhysicsWallah Foundation. ""


🔴 Details about the batch -

• Recorded Lectures for Class 8th Students. 

• PDF Notes of each Lecture will be available on the PW App.

• Weekly Lecture Planner will be uploaded on PW Foundation Community Page.

• Classes will start from 10th January and we will cover the whole syllabus by 10th March.

🎦 Eight Lectures per week will be uploaded.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 BSEB Wallah :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  


For any queries or complaints Visit : 
For PW APP :  
For PW Website :  

#SST #Class8 #Umang"
309,Alert! - अब डरना नहीं | Don't Panic! - Exam Tips | Physics Wallah #Shorts,"Exams can cause a lot of unnecessary stress, but you can reduce that stress in several ways. After this, your exams are going to be a blast and you are going to shine 🌞. All the Very Best Bacho!

-----------------------------------------------------------------------------------------------------------------------------------

📲PW App Link -  
🌐PW Website -  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Twitter :  
🌐 Instagram :  
🌐 Facebook :  
🌐 Telegram  :  

📌 PHYSICS WALLAH OTHER CHANNELS   :

🌐 PhysicsWallah Foundation :   
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah Alakh Pandey :  
🌐 PhysicsWallah English :   
🌐 NCERT Wallah :  
🌐 BSEB Wallah :  

#ExamTips #PhysicsWallah #PhysicsWallahFoundation #Shorts"
310,CHEMISTRY VS MATHS - Menti Sangram || Class 9th Complete Syllabus Term 2 🔥,"📲PW App Link -  
🌐PW Website -  

In this Menti Sangram, Mohit Sir and Pooja ma'am will be taking a quiz on complete Term 2 topics of maths and chemistry.

There will be many more Menti Sangrams in upcoming videos for class 9. Stay tuned with PhysicsWallah Foundation. 

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Twitter :  
🌐 Instagram :  
🌐 Facebook :  
🌐 Telegram  :  

📌 PHYSICS WALLAH OTHER CHANNELS   :

🌐 PhysicsWallah Foundation :   
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah Alakh Pandey :  
🌐 PhysicsWallah English :   
🌐 NCERT Wallah :  
🌐 BSEB Wallah :  

For any queries or complaints Visit : 
For PW APP :  
For PW Website :  

#Menti_Sangram #ChemistryVsMaths #AaRahaHai #PhysicsWallah"
311,Women Caste and Reform in One Shot | History - Class 8th | Umang | Physics Wallah,"📝 For complete notes of Lectures, visit Umang Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -  
🌐PW Website -  

▶️Complete CLASS 8TH - SST ONE SHOT Lectures -  

----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

In this lecture of Umang batch, Shigraf ma'am is going to teach you the chapter-Women caste and reform.

Topics covered in this lecture are-
•Position of Women
•Caste inequalities
•Reforms during the colonial period

There are many other important chapters that we are going to cover in upcoming videos for class 8. Stay tuned with PhysicsWallah Foundation. ""


🔴 Details about the batch -

• Recorded Lectures for Class 8th Students. 

• PDF Notes of each Lecture will be available on the PW App.

• Weekly Lecture Planner will be uploaded on PW Foundation Community Page.

• Classes will start from 10th January and we will cover the whole syllabus by 10th March.

🎦 Eight Lectures per week will be uploaded.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 BSEB Wallah :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  


For any queries or complaints Visit : 
For PW APP :  
For PW Website :  

#SST #Class8 #Umang"
312,Breaking News! #AaRahaHai | Vishwas Diwas | Physics Wallah,"Vishwas Diwas :  

-----------------------------------------------------------------------------------------------------------------------------------

📲PW App Link -  
🌐PW Website -  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Twitter :  
🌐 Instagram :  
🌐 Facebook :  
🌐 Telegram  :  

📌 PHYSICS WALLAH OTHER CHANNELS   :

🌐 PhysicsWallah Foundation :   
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah Alakh Pandey :  
🌐 PhysicsWallah English :   
🌐 NCERT Wallah :  
🌐 BSEB Wallah :  

#AaRahaHai #VishwasDiwas #PhysicsWallah #PhysicsWallahFoundation #Shorts"
313,COMPLETE POLITICAL SCIENCE  in One Shot - Class 9th Exam Carnival || NCERT,"📝 For complete notes of Lectures, visit Exam Carnival Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -  
🌐PW Website -  

----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

In this lecture of EXAM CARNIVAL, Tanya ma'am is going to teach you complete Political science in one shot. 

Topics included in this lecture are: 
•Electoral politics
•Election
•Need of Election
•Electoral constituencies

For more Class 9th chapters for term 2, Stay tuned with PhysicsWallah Foundation.

▶️Complete CLASS 9TH NCERT - ONE SHOT Lectures -  

 
🔴 Details about the batch :- 
• Complete Syllabus in One Shot for each Subject.
• Lectures will be Live only on Physics Wallah Foundation YouTube Channel. 
• Duration of each Lecture will be 4-5 hrs.
• Notes will be provided on PW App / Website in Exam Carnival Batch.
• Whole Syllabus will be completed till 5th March 2022. 
• Lectures Schedule - Monday , Wednesday & Saturday @5pm.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 BSEB Wallah :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW APP :  
For PW Website :  

#SST #Class9 #ExamCarnival #PhysicsWallah"
314,Direct and Inverse Proportions in One Shot | Maths - Class 8th | Umang | Physics Wallah,"📝 For complete notes of Lectures, visit Umang Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -  
🌐PW Website -  

▶️Complete CLASS 8TH - MATHS ONE SHOT Lectures -  

----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

In this lecture of Umang batch, Ritik sir is going to teach you the chapter-Direct and Indirect proportions.

Topics covered in this lecture are-
•Introduction
•What is variation?
•What is proportion?
•Direct proportion/variation
•Inverse proportion/variation
and some questions for practice.

There are many other important chapters that we are going to cover in upcoming videos for class 8. Stay tuned with PhysicsWallah Foundation. ""



🔴 Details about the batch -

• Recorded Lectures for Class 8th Students. 

• PDF Notes of each Lecture will be available on the PW App.

• Weekly Lecture Planner will be uploaded on PW Foundation Community Page.

• Classes will start from 10th January and we will cover the whole syllabus by 10th March.

🎦 Eight Lectures per week will be uploaded.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 BSEB Wallah :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW APP :  
For PW Website :  

#Maths #Umang #AaRahaHai #PhysicsWallah"
315,Be Ready For 28th Feb. | #AaRahaHai  | Big Festival : Vishwas Diwas | Physics Wallah,"Vishwas Diwas :  

-----------------------------------------------------------------------------------------------------------------------------------

📲PW App Link -  
🌐PW Website -  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Twitter :  
🌐 Instagram :  
🌐 Facebook :  
🌐 Telegram  :  

📌 PHYSICS WALLAH OTHER CHANNELS   :

🌐 PhysicsWallah Foundation :   
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah Alakh Pandey :  
🌐 PhysicsWallah English :   
🌐 NCERT Wallah :  
🌐 BSEB Wallah :  

#AaRahaHai #VishwasDiwas #PhysicsWallah #PhysicsWallahFoundation #Shorts"
316,A TALE OF CUSTARD THE DRAGON SUMMARY in One Shot || Class 10th Board Exam,"📝 For complete notes of Lectures, visit WARRIOR Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -  
🌐PW Website -  

▶️Complete ENGLISH ONE SHOTS - CLASS 10TH NCERT Lectures -  

In this lecture of WARRIOR batch, Pooja ma'am is going to teach you the chapter-a tale of custard the dragon.

Topics included in this lecture are: 
•Summary of the chapter- A tale of custard the dragon
•Questions based on the chapter- A tale of custard the dragon
•Difficult words from the chapter- A tale of custard the dragon
•Literary devices used in the chapter - A tale of custard the dragon

There are many other important chapters that we are going to cover in upcoming videos for class 10. Stay tuned with PhysicsWallah Foundation. 
----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.


Details About the Batch :-

• All Lectures will be ONE SHOT.

• We will Stick to the NCERT Only, Focusing on Board Exam.

• Duration of Lecture will be around 2 - 4 hours.

• Maximum Classes will be LIVE.

• 1 Lecture/Subject in a Week. Like 1 Chapter in Science Per Week, 1 Chapter in Maths Per Week, 1 Chapter in SST Per Week.

•Class Timing - Evening 5-6 pm

Sunday - Maths
Tuesday - Science
Thursday - SST
Friday - English

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 BSEB Wallah :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW APP :  
For PW Website :  

#English #Class10 #Warrior #PhysicsWallah"
317,Understanding our Criminal Justice System in One Shot | Polity - Class 8th | Umang | Physics Wallah,"📝 For complete notes of Lectures, visit Umang Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -  
🌐PW Website -  

▶️Complete CLASS 8TH - SST ONE SHOT Lectures -  

----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

In this lecture of Umang batch, Tanya ma'am is going to teach you the chapter-Comparing quantities.

Topics covered in this lecture are:
•Justice
•Police
•Public prosecutor
•The Judge

There are many other important chapters that we are going to cover in upcoming videos for class 8. Stay tuned with PhysicsWallah Foundation. 


🔴 Details about the batch -

• Recorded Lectures for Class 8th Students. 

• PDF Notes of each Lecture will be available on the PW App.

• Weekly Lecture Planner will be uploaded on PW Foundation Community Page.

• Classes will start from 10th January and we will cover the whole syllabus by 10th March.

🎦 Eight Lectures per week will be uploaded.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 BSEB Wallah :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  


For any queries or complaints Visit : 
For PW APP :  
For PW Website :  

#SST #Class8 #Umang"
318,MONEY AND CREDIT in One Shot || Class 10th Board Exam,"📝 For complete notes of Lectures, visit WARRIOR Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -  
🌐PW Website -  

▶️Complete GEOGRAPHY ONE SHOTS - CLASS 10TH NCERT Lectures - 
 

----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

In this lecture of WARRIOR batch, Tanya ma'am is going to teach you the chapter-Money and Credits.

Topics covered in this lecture are:
•Money as a medium of exchange
•Barter system
•Sectors
•Modern forms of Money
•Self Help Groups

There are many other important chapters that we are going to cover in upcoming videos for class 10. Stay tuned with PhysicsWallah Foundation.

Details About the Batch :-

• All Lectures will be ONE SHOT.

• We will Stick to the NCERT Only, Focusing on Board Exam.

• Duration of Lecture will be around 2 - 4 hours.

• Maximum Classes will be LIVE.

• 1 Lecture/Subject in a Week. Like 1 Chapter in Science Per Week, 1 Chapter in Maths Per Week, 1 Chapter in SST Per Week.

•Class Timing - Evening 5-6 pm

Sunday - Maths
Tuesday - Science
Thursday - SST
Friday - English

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 BSEB Wallah :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW APP :  
For PW Website :  

#MoneyAndCredit #Class10 #AaRahaHai #PhysicsWallah"
319,Comparing Quantities in One Shot (Part 2) | Maths - Class 8th | Umang | Physics Wallah,"📝 For complete notes of Lectures, visit Umang Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -  
🌐PW Website -  

▶️Complete CLASS 8TH - MATHS ONE SHOT Lectures -  

----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

In this lecture of Umang batch, Ritik sir is going to teach you the chapter-Comparing quantities.

Topics covered in this lecture are:
•What is Principal/Interest?
•Simple Interest
•Compound Interest

There are many other important chapters that we are going to cover in upcoming videos for class 8. Stay tuned with PhysicsWallah Foundation.


🔴 Details about the batch -

• Recorded Lectures for Class 8th Students. 

• PDF Notes of each Lecture will be available on the PW App.

• Weekly Lecture Planner will be uploaded on PW Foundation Community Page.

• Classes will start from 10th January and we will cover the whole syllabus by 10th March.

🎦 Eight Lectures per week will be uploaded.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 BSEB Wallah :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW APP :  
For PW Website :  

#Maths #Umang #AaRahaHai #PhysicsWallah"
320,Something Big Is Coming | Viswas Diwas #AaRahaHai | Physics Wallah,"Vishwas Diwas :  

-----------------------------------------------------------------------------------------------------------------------------------

📲PW App Link -  
🌐PW Website -  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Twitter :  
🌐 Instagram :  
🌐 Facebook :  
🌐 Telegram  :  

📌 PHYSICS WALLAH OTHER CHANNELS   :

🌐 PhysicsWallah Foundation :   
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah Alakh Pandey :  
🌐 PhysicsWallah English :   
🌐 NCERT Wallah :  
🌐 BSEB Wallah :  

#AaRahaHai #VishwasDiwas #PhysicsWallah #PhysicsWallahFoundation #Shorts"
321,COMPLETE MATHEMATICS in One Shot (Part-1) - Class 9th Exam Carnival || NCERT,"📝 For complete notes of Lectures, visit Exam Carnival Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -  
🌐PW Website -  

----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

In this lecture of EXAM CARNIVAL, Mohit sir is going to teach you to complete mathematics. 

Topics included in this lecture are: 
•Surface area and Volumes
•Circles

For more Class 9th chapters for term 2, Stay tuned with PhysicsWallah Foundation.

▶️Complete CLASS 9TH NCERT - ONE SHOT Lectures -  

 
🔴 Details about the batch :- 
• Complete Syllabus in One Shot for each Subject.
• Lectures will be Live only on Physics Wallah Foundation YouTube Channel. 
• Duration of each Lecture will be 4-5 hrs.
• Notes will be provided on PW App / Website in Exam Carnival Batch.
• Whole Syllabus will be completed till 5th March 2022. 
• Lectures Schedule - Monday , Wednesday & Saturday @5pm.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 BSEB Wallah :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW APP :  
For PW Website :  

#Maths #Class9 #ExamCarnival #PhysicsWallah"
